Dates,NDX Index,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,ATVI,AVGO,AZN,BIDU,BIIB,BKNG,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSX,CTAS,CTSH,DDOG,DLTR,DOCU,DXCM,EA,EBAY,EXC,FAST,FB,FISV,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MRVL,MSFT,MTCH,MU,NFLX,NTES,NVDA,NXPI,ODFL,OKTA,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TEAM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL,ZM,ZS,IDXX,SBAC,WYNN,TRIP,YHOO,MAT,TTWO,AKAM,DISCA,DISCK,NCLH,TSCO,VIAB,DISH,CA,XRAY,ESRX,HOLX,QRTEA,STX,SHPG,VOD,TFCF,TFCFA,CELG,HAS,HSIC,JBHT,VTRS,NLOK,AAL,WTW,UAL,CSGP,NTAP,WDC,BMRN,CTXS,EXPE,LBTYA,ULTA,ALXN,MXIM,CDW,CERN,CHKP,FOXA,FOX,INCY,TCOM,PTON,XLNX
25/3/2021,12780.51,120.59,,450.99,149.9,187,262.19,84.72,517.87,119.72,76.22,246.25,3046.26,327.88,584,90.85,461.7,,204.57,273.97,2268.91,125.67,,637.79,56.3,346.34,105.51,,50.51,31.8467,337.06,77.1,,111.08,200.29,348.19,130.03,58.09,30.9257,49.22,278.74,122.95,,63.99,2044.36,2032.46,,472.11,398.13,62.02,372.39,234.833,78.71,34.54,39.2,299.41,,548.03,306.21,146.57,73.58,58.56,1402.5,88.79,133.33,44.75,232.34,134.6,84.09,502.86,101.55,125.3525,,,217.61,496.98,,98.31,92.27,127.53,139.63,234.24,127.28,463.48,118.99,107.35,139.28,6.15,231.67,132.93,172.13,206.84,123.48,640.39,178.49,174.78,193.38,212.36,51.71,246.15,66,314.85,,472.11,,,,,,,,,51.04,,,,,,,,,,72.98,,,,,,,,,,,,,,,,,,,,,,152.97,88.42,159.62,72.28,113.26,40.3,38.42,79.78,37.9,103.23,120.03
26/3/2021,12979.12,121.21,,469.09,157.11,192.69,269.01,84.99,528.34,128.64,77.41,252.86,3052.03,342.96,625.67,92.4,482.04,,208.61,276.63,2323.53,132.58,,631.75,55.18,352.02,107.43,,52.57,32.5533,346.61,79.24,,114.39,201.96,352.73,132.85,60.83,31.0398,50.56,283.02,123.61,,65.24,2035.55,2024.73,,480.22,401.46,64.87,376.58,243.583,82.07,35.24,40.03,319.94,,584.23,314,146.82,77.71,59.44,1431.97,91.65,133.28,46.97,236.48,138.27,87.99,508.05,103.94,128.3925,,,212.45,506.74,,100.82,93.68,131.29,142.7,241.03,132.99,476.91,122.36,109.9,139.67,6.22,242.75,135.19,182.18,212.94,122.99,618.71,188.2,178.63,199.68,214.64,52.03,249.66,66.31,319.95,,480.22,,,,,,,,,35.96,,,,,,,,,,76.02,,,,,,,,,,,,,,,,,,,,,,154.875,93.14,167.9,72.43,115.25,37.8,36.17,81.75,37.28,106.42,123.14
29/3/2021,12965.74,121.39,,469.32,153.85,192.5,270.78,85.84,516,125.71,77.14,254.96,3075.73,342.23,608,94.02,472.62,,204.7,276.08,2351.36,132.75,,636.68,55.19,356.15,106.12,,52.52,32.2033,341.2,78.06,,115.75,197.4,349.37,134.97,59.85,31.1967,50.68,290.82,121.49,,66.19,2055.95,2045.79,,479.18,395,64.5,374.62,241.317,81.76,35.49,40.78,314.31,,570.29,316.16,144.6,75.425,60.18,1403.42,91.92,123.42,46.51,235.24,133.15,86.59,513.95,103.09,129.4825,,,215.82,508.03,,100.28,93.19,131.53,144.81,235.67,131.27,481.52,120.03,109.13,139.93,6.15,240.46,135.03,179.32,204.59,123.46,611.29,186.18,180.32,201.18,216.71,52.85,243.12,67,308.39,,479.18,,,,,,,,,35.12,,,,,,,,,,75.23,,,,,,,,,,,,,,,,,,,,,,155.57,91.04,165.06,72.49,115.95,37.23,35.82,81.1,38.18,105.02,122.23
30/3/2021,12896.53,119.9,,465.46,152.61,187.89,268.43,84.73,524.33,126.76,76,249.75,3055.29,331.89,601.29,92.66,456.16,,218.23,276.01,2334.89,130.87,,632.69,54.98,349.75,106.25,,51.77,32.1233,337.31,78.57,,116.23,196.94,347.2,134.43,60.32,31.0184,50.62,288,120.76,,65.5,2055.54,2046.47,,475.95,368.96,63.77,373.66,242.163,83,34.91,40.28,317.07,,572.56,317.09,148.23,75.055,58.78,1428.03,90.69,118.49,47.33,231.85,131.48,86.54,513.39,102.9,128.7175,,,213.55,509.13,,99.23,93.32,135.44,142.54,236.54,130.11,470.67,120.38,110.27,137.51,6.12,239.6,131.95,178.51,204.43,124.64,635.62,185.94,175.95,194.87,212.99,52.98,243.23,66.01,313.19,,475.95,,,,,,,,,37.01,,,,,,,,,,75.7,,,,,,,,,,,,,,,,,,,,,,153.45,89.92,164.82,71.64,114.43,37.11,35.84,80.23,39.56,107.17,120.3
31/3/2021,13091.44,122.15,,475.37,155.08,188.47,277.15,84.7,541.53,133.6,78.5,248.81,3094.08,339.56,617.36,93,463.66,,217.55,279.75,2329.84,136.99,,617.02,54.11,352.48,108.61,,51.71,32.14,341.31,78.12,,114.46,202.45,359.39,135.37,61.24,31.1896,50.28,294.53,119.04,,64.63,2068.63,2062.52,,489.31,384.06,64,383.06,246.313,84.33,34.37,40,330.4,,595.24,306.71,148.11,77.61,58.53,1472.14,91.09,130.95,48.98,235.77,137.38,88.21,521.66,103.26,133.4825,,,220.43,507.25,,98.02,92.92,133.88,141.45,242.84,132.59,473.14,119.91,109.27,138.86,6.09,247.78,135.48,183.48,210.76,125.29,667.93,188.99,176.69,198.76,214.89,54.9,248.43,66.51,321.29,,489.31,,,,,,,,,36.89,,,,,,,,,,76.75,,,,,,,,,,,,,,,,,,,,,,152.91,91.37,165.75,71.88,111.97,36.11,34.93,81.27,39.63,112.44,123.9
1/4/2021,13329.51,123,,483.34,160.38,189.4,283.9,85.54,545.05,141.52,81.09,249.17,3161,351.85,637.1,95.54,475.95,,219.7,278.71,2382.46,141.49,,608.58,54.75,354.94,112.61,,51.98,32.42,348.31,78.88,,115.93,206.29,365.5,137.96,63.11,31.3108,51.11,298.66,122.17,,66.44,2137.75,2129.78,,486.36,385.04,64.55,395.23,249.2,84.31,34.5,40.03,347.29,,639.3,301.07,148.27,80.085,58.44,1510.5,91.36,132.55,49.66,242.35,142.66,92.41,539.42,106.6,138.1175,,,229.7,507.82,,98.76,92.03,143.93,141.28,247.54,137.79,474.93,120.51,109.38,143.4,6.27,254.23,138.27,187.7,223.06,127.65,661.75,192.06,179.81,201.9,213.04,54.75,254.97,66.79,326.23,,486.36,,,,,,,,,37.08,,,,,,,,,,78.49,,,,,,,,,,,,,,,,,,,,,,153.21,95.45,169.44,72.92,113.6,36.31,35,83.01,40.14,112.09,129.85
5/4/2021,13598.16,125.9,,491.62,163.49,193.07,288.32,86.29,547.94,143.05,81.43,252.02,3226.73,362.76,640.49,97.87,488.48,,222.29,277.88,2409.18,145.87,,605.5,54.8,360.82,113.75,,52.41,32.8567,354.04,80.33,,119.26,205.65,368.16,141.54,63.69,31.7172,51.44,308.91,122.87,,66.34,2225.55,2218.96,,491.31,384.54,66.54,402.14,255.31,82.49,35,40.31,355.08,,660.8,298.75,150.93,81.91,58.82,1503.45,93.44,129.91,51.07,249.07,144.15,93.75,540.67,105.54,139.875,,,226.83,509.11,,100.36,93.96,142.91,143.16,251.02,140.33,484.56,122.98,111.02,143.73,6.3,260.11,140.48,191.65,221.23,131.4,691.05,196.93,181.55,206.18,215.32,56.8,255,68.11,323.96,,491.31,,,,,,,,,36.1,,,,,,,,,,79.2,,,,,,,,,,,,,,,,,,,,,,154.12,97.32,171.53,73.25,115.6,36.4,35.13,83.25,39.69,109.09,130.73
6/4/2021,13578.46,126.21,,491.34,161.71,189.41,285.5,86.77,553.84,139.54,81.44,249.1,3223.82,358.42,628,97.32,483.87,,226.55,271.76,2422,143.46,,613.39,54.84,360.12,112.85,,52.025,32.37,348.87,79.66,,117.61,205.71,373,141.28,62.52,31.7743,51.27,306.26,123.69,,66.23,2224.75,2209.26,,492.9,414.84,65.56,401.2,255.617,83.51,35.07,40.7,346.6,,652.48,308.52,151.62,80.37,59.09,1547.79,93.73,133.53,50.85,247.86,143.14,93.49,544.53,107.27,138.615,,,228.55,514.26,,95.42,92.85,148.13,143.67,253.19,138.06,478.68,123.5,113.15,145.25,6.34,257.36,141.79,188.88,223.13,131.43,691.62,194.59,180.89,205.58,215.3,55.7,254.9,68.16,329.79,,492.9,,,,,,,,,36.87,,,,,,,,,,78.72,,,,,,,,,,,,,,,,,,,,,,153.41,96.71,171.52,72.19,115.15,37.05,35.77,83.18,40.18,115.38,130.4
7/4/2021,13616.7,127.9,,493.41,159.45,185.81,286.12,86.69,552.56,139.14,82.2,248.12,3279.39,355.34,626.56,96.84,482.46,,222,268.02,2410.64,142.56,,611.63,54.6,358.81,113.42,,51.77,32.3167,350.3,79.21,,117.16,205.71,369.4,142.01,61.76,32.0524,49.93,313.09,123.12,,65.6,2249.68,2239.03,,489.27,400.55,66.25,401.05,253.673,81.25,35.27,40.64,348.04,,658.78,306.04,148.81,79.855,59.19,1542,94.23,131.47,50.36,249.9,141.86,93.96,546.99,103.39,141.435,,,222.56,512.64,,94.81,92.47,137.89,143.41,255.6,139.43,481.79,123.41,113.19,144.63,6.33,257,138.79,187.23,217.63,130.02,670.97,193.09,179.99,204.37,212.72,55.58,251.93,68.05,323.08,,489.27,,,,,,,,,37,,,,,,,,,,78.96,,,,,,,,,,,,,,,,,,,,,,152.35,95.34,170.32,72.26,114.93,37.31,35.91,81.38,38.81,115.2,131.68
8/4/2021,13758.5,130.36,,499.84,162.12,188.2,293.43,86.07,575.75,139.35,83.35,246.88,3299.3,362.24,639.88,96.46,485.48,,226.77,265.73,2427.99,145.46,,615.16,54.33,361.22,114.94,,51.91,32.16,345.72,80.06,,116.88,212.28,378.38,141.55,62.19,32.0167,50.22,313.02,124.15,,65.02,2265.44,2250.43,,499.66,403.74,67.05,411.32,256.783,82.14,35.31,40.81,354.04,,668,312.56,149.44,80.895,58.98,1588,95.3,133.88,50.38,253.25,145.55,95.29,554.58,104.93,143.17,,,238.48,508.22,,96.04,92.84,140.2,142.54,264.5,140.34,476.36,127.45,113.04,144.47,6.31,261.01,139.98,189.66,224.11,130.11,683.8,195.2,181.21,204.74,210.28,54.79,257.04,67.72,331.28,,499.66,,,,,,,,,35.78,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,154.47,96.6,174.59,72.2,115.56,37,35.63,80.83,38.55,123.62,132.77
9/4/2021,13845.05,132.995,,504.04,161.24,189.44,297.57,85.89,592.56,138.91,82.76,248.95,3372.2,366.7,634.32,95.78,485.09,,219.67,268.17,2450.06,145.35,,614.24,53.57,363.21,118.03,,52.09,32.7633,352.48,80.55,,117.55,212.97,382.89,140.46,62.47,31.9668,50.06,312.46,124.29,,65.11,2285.88,2270.67,,502.88,403.37,68.26,417.61,261.493,80.41,35.17,40.14,352.85,,662,318.12,148.48,80.865,58.85,1584.73,95.29,140.92,49.6,255.85,143.87,95.3,555.31,103.94,144,,,244.26,516.71,,96.36,93.36,137.62,142.57,266.77,140.57,475.17,128.22,113.18,142.85,6.35,261.85,142.27,188.73,225.4,129.03,677.02,195.43,182.7,205.3,213.35,54.18,257.61,67.43,322.65,,502.88,,,,,,,,,35.74,,,,,,,,,,80.53,,,,,,,,,,,,,,,,,,,,,,155.01,95.77,175.44,72.79,115.37,37.46,36.08,79.96,37.21,118.6,129.72
12/4/2021,13819.35,131.24,,506.03,159.73,189.76,294.5,86,601.11,135,78.58,248.94,3379.39,366.94,630.43,96.14,483.67,,214.14,262.8,2409.05,144.79,,619.3,53.32,364.81,118.31,,51.57,32.87,355.17,80.23,,117.04,213.48,387.15,141.45,62.64,31.9026,50.71,311.54,124.13,,64.66,2254.79,2244.62,,506.43,398.99,65.405,415.93,259.753,78.65,35.49,40.7,345.1,,650.27,323.87,149.35,79.385,58.61,1593.65,95.42,139.4,49.65,255.91,144.53,95.59,552.78,104.75,152.09,,,248.96,519.57,,95.85,95.29,133.77,143.02,269.03,137.44,472.8,128,113.81,140.72,6.23,258.05,144.71,188.12,230.66,130.76,701.98,192.43,182.5,203.72,213.6,54.7,259.51,67.91,321.51,,506.43,,,,,,,,,35.01,,,,,,,,,,79.91,,,,,,,,,,,,,,,,,,,,,,154.01,95.01,174.25,73.57,116.41,37.42,36.1,79.87,35.2,118.97,124.23
13/4/2021,13986.49,134.43,,514.86,159.16,191.92,295.35,86.72,595.63,135.1,80.19,249.95,3400,371.02,629.12,97.54,484.96,,216.56,266.19,2404.29,146.15,,621.29,53.875,365.21,117.53,,51.66,32.6,355.48,80.44,,117.65,223.64,388.1,142.11,63.82,32.2092,49.98,309.76,124.5,,64.89,2267.27,2254.43,,516.94,403.15,65.22,418.94,264.823,78.8,35.38,40.92,344.13,,644.99,324,148.81,78.68,58.69,1598.2,95.89,149.71,48.75,258.49,146.15,92.15,553.73,106.21,156.795,,,265.32,515.39,,96.28,94.72,135.15,143.05,275.43,137.3,477.04,126.39,115.36,140.89,6.2,261.93,147.69,189.29,242.19,130.79,762.32,191.24,183.57,205.19,215.94,54.6,265.93,68.48,342.75,,516.94,,,,,,,,,34.78,,,,,,,,,,79.98,,,,,,,,,,,,,,,,,,,,,,153.73,94.78,175.89,74.02,116.72,37.47,36.35,80.65,35.14,122.36,126.21
14/4/2021,13803.91,132.03,,510.63,158.46,191.15,294.35,87.07,594.93,134.14,78.55,249.62,3333,366.62,630.99,96.69,477.3,,216.26,265.79,2454.22,144.61,,617.1,53.3,363.17,118.97,,51.37,32.7867,350.08,79.46,,114.9,225.36,391.1,141.61,62.79,32.4089,50.06,302.82,123.85,,65.3,2254.84,2241.91,,514.16,398.07,64.19,411.29,261.943,78.12,35.36,40.27,336.5,,640.43,323,149.59,78.16,58.32,1546.56,94.8,160.03,48.07,255.59,144.18,90.67,540.02,106.9,152.77,,,259.91,517.69,,96.75,93.62,132.61,142.11,267.21,134.75,481.16,126.87,115.16,144.2,6.28,258.59,146.08,187.84,231.48,129.9,732.23,190.33,181.95,203.88,217.13,54.47,259.85,68.68,329.2,,514.16,,,,,,,,,33.08,,,,,,,,,,80.28,,,,,,,,,,,,,,,,,,,,,,155.29,94.21,178.13,73.83,116.65,37.23,36.15,82.21,35.67,117.8,123.61
15/4/2021,14026.19,134.5,,523.25,160.71,191.89,298.86,87.805,606.23,134.41,83.01,255.13,3379.09,374.62,642.09,97.78,480,,210.23,270.44,2433.21,147.59,,636,54.14,368.8,121.68,,51.64,32.9567,351.86,79.77,,117.02,233.2,399.49,142.77,64.36,32.6371,50.39,307.82,125.53,,65.77,2296.66,2285.25,,528.46,401.96,65.02,417.56,268.24,77.49,35.83,41.05,338.54,,649.5,325.83,149.18,80.21,58.71,1599.48,95.95,159.87,48.78,259.5,146.47,90.27,549.22,105.84,161.3725,,,274.25,521.99,,96.31,95.03,132.38,142.31,274,137.84,494.64,129.07,116.66,149.64,6.24,262.13,148.38,190.65,239.13,131.47,738.85,193.17,184.5,208.32,221.1,53.72,260.29,69.96,332.38,,528.46,,,,,,,,,32.74,,,,,,,,,,81.33,,,,,,,,,,,,,,,,,,,,,,157.54,95.54,180.82,74.52,118.47,37.885,36.77,83.2,36.1,119.9,130.1
16/4/2021,14041.91,134.16,,525.08,159.51,192.94,300.16,88.55,606.33,133.73,82.15,255.71,3399.44,373.93,645.69,96.48,478.79,,213.56,270.31,2476.9,147.26,,644.37,55.11,370.72,123.48,,52.8,32.88,350.52,80.62,,117.36,231.93,400.04,141.05,64.93,32.9152,50.54,306.18,125.09,,66.87,2297.76,2282.75,,535,399,64.75,415.82,270.857,77.04,36.01,41,333,,643.71,324.1,148.63,79.145,58.77,1591.88,98.17,170.81,47.91,260.74,145.3,90.66,546.54,106.8,159.125,,,269.98,530.52,,97.5,94.92,133.31,144.16,269.87,138.21,502.6,129.91,118.34,145.5,6.31,260.77,134.25,189.76,234.76,133.05,739.78,191.93,185.46,208.16,219.39,53.3,256.35,70.37,329.95,,535,,,,,,,,,32.25,,,,,,,,,,82.07,,,,,,,,,,,,,,,,,,,,,,163.68,95.13,184.01,75.31,118.83,37.945,36.72,82.68,36.51,116.21,128.64
19/4/2021,13907.67,134.84,,516.17,156.91,192.75,290.2,88.65,603.72,130.89,81.11,255.97,3372.01,364.47,630.11,96,462,,209.9,269.05,2456.2,141.94,,644.42,54.14,369.55,121.76,,52.85,32.9033,343.74,80.4,,116.95,223.3,393.04,139.63,63.79,32.4445,50.8,302.24,125.13,,65.95,2302.4,2289.76,,528.58,404.18,63.63,402.29,270.397,76.95,36.13,40.95,324.39,,621.73,322.27,147.9,77.015,58.69,1570.99,97.86,161.91,46.65,258.74,146,88.41,554.44,106.83,153.6175,,,266.01,533.77,,96.43,93.35,132.8,144.75,267.91,135.25,499.69,127.49,117.6,144.01,6.28,250.64,132.9,185.87,228.21,131.99,714.63,187.06,184.53,207.26,219.18,53.79,254.51,70.49,324.33,,528.58,,,,,,,,,31.2,,,,,,,,,,82.33,,,,,,,,,,,,,,,,,,,,,,165.47,93.89,182.2,74.68,119.18,37.68,36.59,82.67,37.01,107.75,126.9
20/4/2021,13809.3,133.11,,514.21,154.47,192.81,286.36,90.14,596.2,128.59,79.27,259.14,3334.69,364.94,616.94,94.47,457.26,,207.99,273.2,2345,140.94,,652.46,54.16,371.73,121.29,,51.79,32.8167,341.7,79.61,,116.34,219.43,388.91,140.86,61.79,32.6585,51.13,302.65,124.56,,66.38,2293.63,2279.01,,532.27,398.39,62.7,405.37,270.37,74.55,36.17,41.03,318.92,,613.03,316.29,141.97,74.865,59.21,1533.41,97.4,156.78,45.84,258.26,139.72,87.48,549.57,106.73,151.7125,,,265.8,536.27,,97.51,92.1,125.61,145.71,264.43,133.4,504.42,124.96,116.27,144.76,6.31,250.17,131.74,182.72,226.34,130.55,718.99,185.27,184.44,209.5,220.16,53.34,249.92,71.55,321.78,,532.27,,,,,,,,,30.2,,,,,,,,,,82.41,,,,,,,,,,,,,,,,,,,,,,166.54,92.58,180.74,75.32,119.04,37.8,36.65,84.57,36.61,106.5,123.62
21/4/2021,13935.15,133.5,,512.34,158.29,194.31,288.87,89.35,616.08,135.05,81.61,258.78,3362.02,365.88,655.49,93.18,459.79,,214.64,269.85,2357.73,141.5,,652.9,54.655,374.09,122.55,,51.93,34.23,347.65,79.25,,116.67,219.36,401.62,141.04,61.78,32.5729,52.06,301.47,124.82,,66.79,2293.29,2278.35,,541.08,403.33,63.7,408.95,297.127,75.72,36.31,41.58,331.79,,641.25,326.68,144.76,77.325,59.57,1576.99,97.99,169.5,47.48,260.58,141.05,89.49,508.9,108.93,153.605,,,274.54,533.26,,98.22,93.63,128.67,146.98,264.89,136.19,506.48,127.37,116.74,147.49,6.39,252.56,133.74,186.62,226.58,132.12,744.12,188.9,185.38,211.11,219.76,54.05,251.62,71.32,322.76,,541.08,,,,,,,,,32.33,,,,,,,,,,83.88,,,,,,,,,,,,,,,,,,,,,,168.44,94.87,181.83,75.89,119.78,38.61,37.36,84.72,38.05,99.93,126.95
22/4/2021,13762.36,131.94,,507.29,155.37,194.83,288,87.95,615.31,131.75,79.06,255.05,3309.04,364.81,647.09,93.7,455.11,,214.56,259,2347.05,140.06,,657.68,54.4,371.26,122.89,,51.5,33.94,348.56,79.04,,115.15,221.69,410.38,141.26,60.74,32.1451,51.75,296.52,124.63,,65.64,2267.92,2252.52,,546.26,408.42,62.57,406.78,286.553,76.11,36.03,40.97,325.08,,614.54,338.75,146.64,75.685,59.55,1563.46,97.51,168.1,45.11,257.17,143.48,84.71,508.78,111.35,148.5025,,,274.96,529.58,,98.28,92.205,133.32,146.07,262.27,132.97,490.43,127.84,115.92,143.65,6.295,248.21,134.99,183.42,228.45,131.73,719.69,185.8,187.26,212.37,215.98,52.58,252.95,71.12,328.32,,546.26,,,,,,,,,32.67,,,,,,,,,,84.08,,,,,,,,,,,,,,,,,,,,,,167.65,93.19,180.87,75.94,119.94,38.12,37.1,84.18,38.33,101.49,123.08
23/4/2021,13941.44,134.32,,515.84,159.02,195.86,295.27,87.7,620.12,134.86,82.76,257.03,3340.88,371.73,670.91,93.02,466.13,,220.94,262.63,2395.43,142.08,,657.54,54.39,373.28,124.68,,51.91,34.37,353.72,78.69,,115.56,224.84,415,143.14,60.91,32.0238,52.18,301.13,126.02,,65.48,2315.3,2299.93,,559.1,414.97,59.24,414.92,291.843,76.75,36.18,40.41,332.07,,627.49,340.98,148.36,78.19,59.51,1600.91,98.68,173.63,46.1,261.15,149.01,86.03,505.55,112.62,152.6525,,,279.3,532.61,,99.23,93.35,138.61,145.83,266.03,135.43,488.64,128.82,117.56,147.23,6.38,251.45,133.2,190.92,230.82,133.32,729.4,188.82,188.88,211.47,217.9,53.02,254.8,71.08,336.88,,559.1,,,,,,,,,32.45,,,,,,,,,,89.15,,,,,,,,,,,,,,,,,,,,,,166.92,96.19,182.61,75.56,119.8,38.41,37.34,85.58,38.54,101.07,129.66
26/4/2021,14026.16,134.72,,515.7,160.64,195.14,299.34,87.6,617.24,137.3,85.41,255.52,3409,376.88,670.44,94.24,471.85,,216.46,269.46,2458.25,144.23,,652.57,54.32,368.52,123.45,,51.64,34.1067,349.36,79.56,,113.98,234.36,418.77,143.79,61.58,31.8384,51.92,303.04,126.55,,65.76,2326.74,2309.93,,558.42,420.76,58.76,418.29,288.647,76.14,35.61,40.13,335.81,,643.17,337.8,148.48,79.58,58.77,1623.01,97.14,177.61,47.32,261.55,152.5,87.84,510.3,112.38,154.78,,,285.35,526.19,,98.85,93.34,141.5,143.36,271.72,138.96,501.17,127.19,115.92,147.48,6.36,256.88,134,199.66,236.5,132.5,738.2,191.36,186.47,216.66,216.97,52.73,259.24,70.6,336.42,,558.42,,,,,,,,,32.99,,,,,,,,,,93.27,,,,,,,,,,,,,,,,,,,,,,167,97.67,183.11,75.61,117.36,38.2,37.07,85.61,39.17,103.27,133.96
27/4/2021,13960.28,134.39,,517.32,159.55,195.89,297.87,87.2,621.76,136.78,85.21,255.13,3417.43,373.51,672.81,91.6,466.35,,216.4,267.39,2464.15,132.75,,653.52,54.3,370.21,123.97,,51.37,33.9733,350.15,79.94,,115.01,230.02,421.7,143.46,61.7,31.76,51.91,303.57,121.66,,64.67,2307.12,2290.98,,557.54,413.55,57.97,416.12,287.127,78.46,35.51,40.1,330.49,,644.88,339.28,149.74,78.745,58.72,1604.94,97.02,183.41,45.93,261.97,157.8,89.46,505.55,111.7,153.8175,,,283,532.65,,99.12,91.28,140.08,142.89,268.82,138.01,491.81,129.17,116.15,144.24,6.31,251.7,127.39,197.4,236.12,132.92,704.74,190.21,187.2,220.05,215.53,52.51,261.33,70,333.49,,557.54,,,,,,,,,33.17,,,,,,,,,,94.23,,,,,,,,,,,,,,,,,,,,,,167.06,96.92,183.49,75.51,118.89,38.28,37.25,84.63,39.27,102.34,133.61
28/4/2021,13901.62,133.58,,515.48,156.06,186.62,299.23,86.73,613.36,135.69,84.02,236.71,3458.5,375.4,665.34,91.25,459.2,,215.83,267.6,2505.1,133.27,,652.72,54.1,369.59,123.28,,51.11,33.8333,345.2,80.18,,114.04,232.3,425.77,143.99,62.32,31.8099,51.685,307.1,123.42,,64.44,2379.91,2359.04,,557.81,405.54,57.62,415.8,289.597,79.06,35.21,40.12,324.84,,638.05,338.06,149.45,77.31,60.88,1622,96.47,178.68,46.8,254.56,159.13,86.03,506.52,114.27,152.7675,,,281.84,528.95,,97.85,90.68,142.37,141.83,271.09,136.57,487.77,128.52,112.4,144.52,6.065,251.37,128.13,196.41,235.96,132.08,694.4,181.82,187.26,218.15,213.48,52.4,260.89,69.81,331.25,,557.81,,,,,,,,,31.96,,,,,,,,,,95.2,,,,,,,,,,,,,,,,,,,,,,166.73,94.58,182.03,74.97,117.63,37.82,36.88,84.89,40.73,103.22,131.52
29/4/2021,13970.21,133.48,,516.09,158.01,188.4,296.28,88.09,604.34,135.39,83.91,234.71,3471.31,371.8,662.48,92.09,466.29,,212.29,265.33,2501.43,133.46,,669.97,56.4,373.54,125.67,,51.46,33.73,351.06,81.36,,115.43,224.59,421.7,146.34,56.07,32.0096,52.87,329.51,122.26,,63.84,2429.89,2392.76,,552.63,399.93,58.28,416.15,287.74,77.83,35.94,41.685,326.36,,640.97,342.9,151.03,77.955,60.91,1588.23,97.94,175.67,47.26,252.51,156.55,88.06,509,115.1,153.2475,,,273.62,547.17,,99.35,91.9,137.49,143.94,267.85,142.68,485,131.18,114.63,139.23,6.13,252.51,128.21,197.86,228.12,134.01,677,185.82,188.6,219.62,211.86,52.735,254.67,70.56,321.1,,552.63,,,,,,,,,32.33,,,,,,,,,,96.83,,,,,,,,,,,,,,,,,,,,,,165.58,97.075,182.5,75.34,118,37.77,36.83,84.89,40.02,98.9,132.47
30/4/2021,13860.76,131.46,,508.34,153.16,186.99,291.91,88.71,595.53,132.71,81.62,239.64,3467.42,365.66,648.1,91.19,456.2,,210.33,267.33,2466.08,131.77,,673.45,56.15,372.09,124.51,,50.91,33.5833,345.14,80.4,,114.9,222.94,386.1,142.08,55.79,32.0452,52.28,325.08,120.12,,63.47,2410.12,2353.5,,548.99,392.84,57.53,412.16,288.333,77.36,35.85,41.29,315.35,,620.45,335.27,148.52,75.145,60.81,1570.98,97.05,178.82,45.21,252.18,155.63,86.07,513.47,112.06,150.095,,,269.7,552.88,,97.49,89.88,133.93,144.16,262.29,138.8,481.3,130.94,114.49,143.76,6.1,247.06,126.42,181.33,237.56,132.13,709.44,180.51,188.2,218.77,218.2,53.1,247,71.3,319.57,,548.99,,,,,,,,,32.31,,,,,,,,,,92.84,,,,,,,,,,,,,,,,,,,,,,168.68,94,178.33,75.05,116.81,37.42,36.38,85.38,39.08,98.35,127.96
3/5/2021,13799.72,132.54,,503.46,151.32,191.46,287.5,88.68,599.77,132.85,78.55,245.38,3386.49,361.55,654.43,91.15,450.14,,204.94,275.31,2440.44,129.62,,677.31,56.57,379.32,124.5,,51.17,33.7933,350.62,82.2,,116.23,215.1,380.57,141.18,58.15,32.0096,53,322.58,120.07,,65.8,2395.17,2343.08,,549.88,386.4,57.26,411.34,289.183,77.02,36.07,41.99,311.23,,617.24,335.38,148.89,74.065,61.41,1571.53,97.61,186.02,44.31,251.86,148.44,85.02,509.11,110.41,148.3675,,,255.92,554.96,,99.06,90.79,133.43,145.79,259.09,137.43,488.62,132.13,115.72,142.24,6.055,244.81,122.97,176.34,229.99,131.45,684.9,178.795,188.55,221.25,217.95,54.3,243.75,71.62,313.92,,549.88,,,,,,,,,31.38,,,,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,170.27,92.8,179.2,75.99,118.85,36.61,35.78,85.52,38.56,95.84,123.55
